 43  0.134205364560622E+07  104.551482  6.261533  4.642429  0.7199712E+00  0.2659625E+00  2.0796798E-03  9.6875389E-05  8.2434758E-04  5.7179586E-03  2.6133451E-06  1.1157446E-05  1.8768893E-03  1.5170783E-04  6.031E-10  0.7280  4.642429   -4.831  0.266455  7.664979  0.4352742E+00  0.5510438E+00  8.1416517E-05  2.2403590E-05  8.1500267E-03  1.1563350E-04  1.8200175E-07  3.2270076E-10  1.8178004E-03  3.5700852E-06  2.088E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.461798  0.0000000E+00  0.0000000000E+00
 44  0.136885130440145E+07  104.153275  6.262401  4.638943  0.7198898E+00  0.2659774E+00  1.5517069E-03  2.0221252E-04  1.3314137E-03  5.7163494E-03  3.6163133E-06  7.0780225E-06  1.8768876E-03  1.5140419E-04  2.430E-09  0.7266  4.638943   -4.825  0.268384  7.665519  0.4285202E+00  0.5577977E+00  8.1834759E-05  2.2519340E-05  8.1497497E-03  1.1525211E-04  1.7984250E-07  3.2170363E-10  1.8164918E-03  3.6053753E-06  2.043E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.464468  0.0000000E+00  0.0000000000E+00
 45  0.139506640539678E+07  103.758274  6.263281  4.635419  0.7193601E+00  0.2664256E+00  8.9583391E-04  1.7748818E-04  2.2471109E-03  5.5767277E-03  5.5008289E-06  3.4694625E-06  1.8766767E-03  1.4222962E-04  1.778E-07  0.7246  4.635419   -4.819  0.270497  7.666124  0.4218501E+00  0.5644676E+00  8.1710287E-05  2.2485762E-05  8.1502354E-03  1.1490424E-04  1.7984327E-07  3.2045955E-10  1.8151981E-03  3.6402585E-06  1.999E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.467038  0.0000000E+00  0.0000000000E+00
 46  0.142124455558309E+07  103.358268  6.264275  4.631684  0.7184410E+00  0.2672540E+00  1.5624002E-04  3.4338828E-05  3.4927195E-03  5.3158965E-03  8.1034772E-06  4.8644244E-07  1.8762822E-03  1.2527561E-04  4.933E-07  0.7233  4.631684   -4.813  0.272603  7.666713  0.4151395E+00  0.5711781E+00  8.1874961E-05  2.2531811E-05  8.1502810E-03  1.1457707E-04  1.7875838E-07  3.1943458E-10  1.8138952E-03  3.6773805E-06  1.955E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.469669  0.0000000E+00  0.0000000000E+00
 47  0.144722073963798E+07  102.957395  6.265314  4.629203  0.7158431E+00  0.2699077E+00  4.1223013E-05  1.1354495E-05  4.1875007E-03  4.7043214E-03  7.7494368E-06  1.3825364E-08  1.8752178E-03  9.4937386E-05  1.294E-06  0.7220  4.629203   -4.811  0.274735  7.667313  0.4084345E+00  0.5778830E+00  8.2040959E-05  2.2578218E-05  8.1503080E-03  1.1426875E-04  1.7771260E-07  3.1846627E-10  1.8125919E-03  3.7153789E-06  1.913E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.471913  0.0000000E+00  0.0000000000E+00
 48  0.147299637906906E+07  102.558127  6.266268  4.627031  0.7128715E+00  0.2729600E+00  4.5922441E-05  1.2633441E-05  4.7511264E-03  4.0532284E-03  6.8385757E-06  1.1418089E-08  1.8740453E-03  6.4426556E-05  2.130E-06  0.7209  4.627031   -4.809  0.276857  7.667915  0.4017332E+00  0.5845841E+00  8.2209008E-05  2.2625277E-05  8.1503191E-03  1.1397520E-04  1.7667110E-07  3.1750307E-10  1.8112879E-03  3.7543534E-06  1.871E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.473969  0.0000000E+00  0.0000000000E+00
 49  0.149857288715039E+07  102.160281  6.267212  4.624819  0.7098518E+00  0.2760387E+00  4.9659825E-05  1.3661132E-05  5.1609271E-03  3.5793537E-03  6.0705359E-06  1.0083842E-08  1.8730504E-03  4.7431622E-05  2.781E-06  0.7189  4.624819   -4.807  0.278878  7.668495  0.3950199E+00  0.5912974E+00  8.2547619E-05  2.2722175E-05  8.1500687E-03  1.1369235E-04  1.7495024E-07  3.1641810E-10  1.8099799E-03  3.7946984E-06  1.830E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.476010  0.0000000E+00  0.0000000000E+00
 50  0.152389890640493E+07  101.764598  6.268298  4.622308  0.7068603E+00  0.2790816E+00  5.2914266E-05  1.4556350E-05  5.5173018E-03  3.1672564E-03  5.3958634E-06  8.9298528E-09  1.8721209E-03  3.4177061E-05  3.345E-06  0.7177  4.622308   -4.805  0.281176  7.669150  0.3883204E+00  0.5979966E+00  8.2519660E-05  2.2712036E-05  8.1503512E-03  1.1341936E-04  1.7482823E-07  3.1579071E-10  1.8086731E-03  3.8342535E-06  1.790E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.478220  0.0000000E+00  0.0000000000E+00
 51  0.154902442800704E+07  101.370206  6.269397  4.619731  0.7037715E+00  0.2822137E+00  5.5649774E-05  1.5309078E-05  5.8170851E-03  2.8206093E-03  4.8203040E-06  7.9575281E-09  1.8712381E-03  2.5369734E-05  3.833E-06  0.7165  4.619731   -4.803  0.283407  7.669782  0.3816288E+00  0.6046881E+00  8.2693324E-05  2.2760556E-05  8.1503301E-03  1.1315315E-04  1.7385467E-07  3.1494382E-10  1.8073662E-03  3.8763344E-06  1.751E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.480425  0.0000000E+00  0.0000000000E+00
 52  0.157395615279931E+07  100.976989  6.270313  4.617408  0.7006661E+00  0.2853556E+00  5.7953069E-05  1.5943135E-05  6.0693920E-03  2.5288621E-03  4.3319791E-06  7.1378817E-09  1.8704031E-03  1.9237929E-05  4.251E-06  0.7146  4.617408   -4.801  0.285576  7.670410  0.3749346E+00  0.6113822E+00  8.2867354E-05  2.2809181E-05  8.1503043E-03  1.1289176E-04  1.7289592E-07  3.1411220E-10  1.8060572E-03  3.9195434E-06  1.713E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482433  0.0000000E+00  0.0000000000E+00
 53  0.159869544416578E+07  100.584960  6.271420  4.614570  0.6975263E+00  0.2885286E+00  6.0050946E-05  1.6520805E-05  6.2991278E-03  2.2632152E-03  3.8849338E-06  6.3907534E-09  1.8695859E-03  1.4442144E-05  4.629E-06  0.7134  4.614570   -4.799  0.287853  7.671062  0.3682313E+00  0.6180853E+00  8.3044909E-05  2.2858795E-05  8.1502709E-03  1.1263309E-04  1.7193971E-07  3.1328089E-10  1.8047446E-03  3.9643195E-06  1.676E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.484653  0.0000000E+00  0.0000000000E+00
 54  0.162324365760248E+07  100.194263  6.272574  4.611589  0.6945625E+00  0.2915185E+00  6.1696408E-05  1.6974371E-05  6.4790938E-03  2.0551159E-03  3.5323991E-06  5.8046911E-09  1.8688525E-03  1.1473148E-05  4.923E-06  0.7122  4.611589   -4.797  0.290175  7.671721  0.3615347E+00  0.6247817E+00  8.3252688E-05  2.2918328E-05  8.1501896E-03  1.1237688E-04  1.7080218E-07  3.1223853E-10  1.8034315E-03  4.0102154E-06  1.640E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.486986  0.0000000E+00  0.0000000000E+00
 55  0.164787583156063E+07   99.800568  6.273551  4.608721  0.6916215E+00  0.2944834E+00  6.3205744E-05  1.7390628E-05  6.6440695E-03  1.8643495E-03  3.2082162E-06  5.2671024E-09  1.8681387E-03  9.0935810E-06  5.184E-06  0.7102  4.608721   -4.796  0.292408  7.672367  0.3547620E+00  0.6315543E+00  8.3625343E-05  2.3017863E-05  8.1498746E-03  1.1211898E-04  1.6938117E-07  3.1202414E-10  1.8021016E-03  4.0568921E-06  1.604E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.489158  0.0000000E+00  0.0000000000E+00
 56  0.167203816960810E+07   99.412948  6.274708  4.605594  0.6884474E+00  0.2976792E+00  6.4580579E-05  1.7769999E-05  6.7938418E-03  1.6911565E-03  2.9124834E-06  4.7785509E-09  1.8673965E-03  7.3982467E-06  5.433E-06  0.7092  4.605594   -4.794  0.294802  7.673055  0.3480531E+00  0.6382630E+00  8.3782082E-05  2.3060974E-05  8.1498698E-03  1.1186330E-04  1.6855659E-07  3.1125322E-10  1.8007824E-03  4.1054917E-06  1.569E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.491451  0.0000000E+00  0.0000000000E+00
 57  0.169606274994196E+07   99.026222  6.275933  4.602314  0.6851630E+00  0.3009845E+00  6.5904693E-05  1.8135467E-05  6.9378543E-03  1.5246210E-03  2.6274794E-06  4.3085592E-09  1.8666394E-03  5.9779030E-06  5.669E-06  0.7080  4.602314   -4.793  0.297313  7.673775  0.3413417E+00  0.6449743E+00  8.3752075E-05  2.3056294E-05  8.1501341E-03  1.1160729E-04  1.6826251E-07  3.1002894E-10  1.7994607E-03  4.1547712E-06  1.535E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.493802  0.0000000E+00  0.0000000000E+00
 58  0.171975270219259E+07   98.643652  6.276912  4.599670  0.6815581E+00  0.3046078E+00  6.7081546E-05  1.8460616E-05  7.0651066E-03  1.3774558E-03  2.3746241E-06  3.8929602E-09  1.8658384E-03  5.0897597E-06  5.895E-06  0.7062  4.599670   -4.791  0.299636  7.674461  0.3346627E+00  0.6516532E+00  8.3939348E-05  2.3108587E-05  8.1500845E-03  1.1135085E-04  1.6733090E-07  3.0921906E-10  1.7981434E-03  4.2061640E-06  1.502E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.495773  0.0000000E+00  0.0000000000E+00
 59  0.174325985086955E+07   98.262966  6.278173  4.596299  0.6780443E+00  0.3081384E+00  6.8159484E-05  1.8758637E-05  7.1814578E-03  1.2428945E-03  2.1431930E-06  3.5128719E-09  1.8650649E-03  4.3532002E-06  6.091E-06  0.7051  4.596299   -4.790  0.302141  7.675179  0.3279768E+00  0.6583389E+00  8.4131882E-05  2.3162331E-05  8.1500292E-03  1.1109213E-04  1.6638952E-07  3.0839589E-10  1.7968227E-03  4.2594013E-06  1.470E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.498098  0.0000000E+00  0.0000000000E+00
 60  0.176653679669514E+07   97.885219  6.279292  4.593098  0.6746438E+00  0.3115529E+00  6.9060003E-05  1.9008098E-05  7.2782202E-03  1.1309807E-03  1.9502478E-06  3.1965742E-09  1.8643315E-03  3.8858694E-06  6.249E-06  0.7026  4.593098   -4.789  0.304523  7.675891  0.3213143E+00  0.6650012E+00  8.4325574E-05  2.3216364E-05  8.1499732E-03  1.1083239E-04  1.6545119E-07  3.0757555E-10  1.7955045E-03  4.3135715E-06  1.439E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.500293  0.0000000E+00  0.0000000000E+00
 61  0.179011116745704E+07   97.502206  6.280488  4.589488  0.6710986E+00  0.3151113E+00  6.9910625E-05  1.9243949E-05  7.3692066E-03  1.0257408E-03  1.7685871E-06  2.8990597E-09  1.8635761E-03  3.5162004E-06  6.395E-06  0.7022  4.589488   -4.789  0.307110  7.676641  0.3144950E+00  0.6718204E+00  8.4531565E-05  2.3274195E-05  8.1499068E-03  1.1056348E-04  1.6444103E-07  3.0665117E-10  1.7941530E-03  4.3711753E-06  1.408E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.502577  0.0000000E+00  0.0000000000E+00
 62  0.181297739130576E+07   97.130604  6.281763  4.585546  0.6674789E+00  0.3187428E+00  7.0674900E-05  1.9456080E-05  7.4503792E-03  9.3184302E-04  1.6062554E-06  2.6335242E-09  1.8628159E-03  3.2650606E-06  6.529E-06  0.7011  4.585546   -4.789  0.309677  7.677390  0.3078419E+00  0.6784734E+00  8.4734321E-05  2.3330905E-05  8.1498419E-03  1.1029845E-04  1.6348442E-07  3.0579422E-10  1.7928322E-03  4.4287995E-06  1.378E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.504888  0.0000000E+00  0.0000000000E+00
 63  0.183579446613411E+07   96.760142  6.282847  4.582066  0.6638202E+00  0.3224121E+00  7.1376059E-05  1.9650964E-05  7.5244386E-03  8.4616685E-04  1.4580242E-06  2.3911982E-09  1.8620548E-03  3.0741642E-06  6.646E-06  0.6993  4.582066   -4.790  0.312113  7.678115  0.3011341E+00  0.6851810E+00  8.5184403E-05  2.3454321E-05  8.1494226E-03  1.1002735E-04  1.6183806E-07  3.0525918E-10  1.7914981E-03  4.4888290E-06  1.349E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.506973  0.0000000E+00  0.0000000000E+00
 64  0.185830258926602E+07   96.395377  6.284206  4.577583  0.6602044E+00  0.3260371E+00  7.1986113E-05  1.9820900E-05  7.5883602E-03  7.7221012E-04  1.3299435E-06  2.1819734E-09  1.8613113E-03  2.9528786E-06  6.743E-06  0.6981  4.577583   -4.791  0.314791  7.678898  0.2944671E+00  0.6918479E+00  8.5384399E-05  2.3509682E-05  8.1493695E-03  1.0975422E-04  1.6093658E-07  3.0444484E-10  1.7901698E-03  4.5506673E-06  1.321E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.509377  0.0000000E+00  0.0000000000E+00
 65  0.188100654242276E+07   96.028825  6.285306  4.573590  0.6565165E+00  0.3297336E+00  7.2576556E-05  1.9986085E-05  7.6477826E-03  7.0341969E-04  1.2100262E-06  1.9869558E-09  1.8605581E-03  2.8599506E-06  6.828E-06  0.6963  4.573590   -4.793  0.317400  7.679685  0.2876902E+00  0.6986247E+00  8.5595323E-05  2.3568478E-05  8.1493075E-03  1.0947237E-04  1.5998222E-07  3.0356412E-10  1.7888171E-03  4.6157130E-06  1.293E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.511479  0.0000000E+00  0.0000000000E+00
 66  0.190307092092579E+07   95.674499  6.286705  4.568785  0.6528754E+00  0.3333820E+00  7.3122262E-05  2.0140004E-05  7.6981940E-03  6.4498563E-04  1.1066467E-06  1.8205028E-09  1.8598220E-03  2.8075824E-06  6.896E-06  0.6951  4.568785   -4.796  0.320160  7.680497  0.2810360E+00  0.7052788E+00  8.5798454E-05  2.3624588E-05  8.1492571E-03  1.0919109E-04  1.5907998E-07  3.0272869E-10  1.7874862E-03  4.6818802E-06  1.267E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.513897  0.0000000E+00  0.0000000000E+00
 67  0.192510029644875E+07   95.322730  6.287836  4.564737  0.6492559E+00  0.3370082E+00  7.3620882E-05  2.0280564E-05  7.7451638E-03  5.9055704E-04  1.0108163E-06  1.6657253E-09  1.8590931E-03  2.7669798E-06  6.953E-06  0.6948  4.564737   -4.798  0.322952  7.681341  0.2743530E+00  0.7119616E+00  8.5752607E-05  2.3614547E-05  8.1495725E-03  1.0890432E-04  1.5884554E-07  3.0151660E-10  1.7861470E-03  4.7493858E-06  1.241E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.516007  0.0000000E+00  0.0000000000E+00
 68  0.194718165139711E+07   94.972948  6.289303  4.559707  0.6456629E+00  0.3406069E+00  7.3983999E-05  2.0382054E-05  7.7847947E-03  5.4472809E-04  9.3253544E-07  1.5367470E-09  1.8583759E-03  2.7480821E-06  6.992E-06  0.6921  4.559707   -4.802  0.325805  7.682191  0.2675798E+00  0.7187347E+00  8.5977756E-05  2.3677355E-05  8.1495025E-03  1.0860785E-04  1.5785894E-07  3.0058913E-10  1.7847868E-03  4.8221801E-06  1.215E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.518528  0.0000000E+00  0.0000000000E+00
 69  0.196904219279598E+07   94.629592  6.290591  4.555015  0.6421362E+00  0.3441389E+00  7.4311222E-05  2.0473245E-05  7.8221566E-03  5.0154811E-04  8.5941146E-07  1.4155766E-09  1.8576734E-03  2.7342175E-06  7.022E-06  0.6894  4.555015   -4.806  0.328603  7.683044  0.2608348E+00  0.7254795E+00  8.6205160E-05  2.3740756E-05  8.1494325E-03  1.0830757E-04  1.5686946E-07  2.9965378E-10  1.7834294E-03  4.8969010E-06  1.190E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.520836  0.0000000E+00  0.0000000000E+00
 70  0.199024381812272E+07   94.300400  6.291963  4.550109  0.6385617E+00  0.3477179E+00  7.4625475E-05  2.0561916E-05  7.8535077E-03  4.6524815E-04  7.9682882E-07  1.3131147E-09  1.8569670E-03  2.7327586E-06  7.044E-06  0.6889  4.550109   -4.811  0.331503  7.683913  0.2542187E+00  0.7320955E+00  8.6434372E-05  2.3804697E-05  8.1493601E-03  1.0800704E-04  1.5588651E-07  2.9871444E-10  1.7820949E-03  4.9735199E-06  1.166E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.523166  0.0000000E+00  0.0000000000E+00
 71  0.201167373785433E+07   93.971642  6.293320  4.544740  0.6349848E+00  0.3512989E+00  7.4935221E-05  2.0649686E-05  7.8828597E-03  4.3123674E-04  7.3775217E-07  1.2168753E-09  1.8562619E-03  2.7351571E-06  7.057E-06  0.6878  4.544740   -4.817  0.334447  7.684809  0.2474968E+00  0.7388172E+00  8.6669737E-05  2.3870323E-05  8.1492877E-03  1.0769621E-04  1.5489262E-07  2.9775002E-10  1.7807361E-03  5.0538931E-06  1.143E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.525490  0.0000000E+00  0.0000000000E+00
 72  0.203288935838863E+07   93.651987  6.294746  4.539051  0.6314296E+00  0.3548580E+00  7.5225339E-05  2.0732176E-05  7.9097932E-03  4.0001751E-04  6.8344822E-07  1.1284812E-09  1.8555630E-03  2.7403045E-06  7.063E-06  0.6857  4.539051   -4.826  0.337444  7.685725  0.2407562E+00  0.7455577E+00  8.6911425E-05  2.3937727E-05  8.1492129E-03  1.0737757E-04  1.5388233E-07  2.9675864E-10  1.7793702E-03  5.1383652E-06  1.120E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.527868  0.0000000E+00  0.0000000000E+00
 73  0.205389282271758E+07   93.341231  6.296153  4.533086  0.6280226E+00  0.3582681E+00  7.5468463E-05  2.0801788E-05  7.9316962E-03  3.7461656E-04  6.3925849E-07  1.0565273E-09  1.8548965E-03  2.7495790E-06  7.055E-06  0.6850  4.533086   -4.834  0.340504  7.686662  0.2340510E+00  0.7522627E+00  8.7157502E-05  2.4006320E-05  8.1491355E-03  1.0705454E-04  1.5286514E-07  2.9575481E-10  1.7780081E-03  5.2253072E-06  1.097E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.530234  0.0000000E+00  0.0000000000E+00
 74  0.207455936420484E+07   93.043041  6.297618  4.526777  0.6247058E+00  0.3615877E+00  7.5697868E-05  2.0867592E-05  7.9522069E-03  3.5082716E-04  5.9787080E-07  9.8913017E-10  1.8542485E-03  2.7595097E-06  7.041E-06  0.6821  4.526777   -4.846  0.343506  7.687591  0.2273683E+00  0.7589454E+00  8.7620054E-05  2.4131086E-05  8.1487512E-03  1.0672493E-04  1.5136306E-07  2.9511487E-10  1.7766471E-03  5.3170985E-06  1.076E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.532643  0.0000000E+00  0.0000000000E+00
 75  0.209510383240950E+07   92.753787  6.299074  4.520337  0.6214805E+00  0.3648156E+00  7.5936863E-05  2.0935964E-05  7.9700267E-03  3.3009262E-04  5.6141453E-07  9.3043408E-10  1.8536200E-03  2.7704380E-06  7.018E-06  0.6814  4.520337   -4.857  0.346674  7.688570  0.2206937E+00  0.7656198E+00  8.7875399E-05  2.4202253E-05  8.1486714E-03  1.0638916E-04  1.5034735E-07  2.9406929E-10  1.7752843E-03  5.4111919E-06  1.055E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.535034  0.0000000E+00  0.0000000000E+00
 76  0.211544285593211E+07   92.476636  6.300605  4.513162  0.6183867E+00  0.3679115E+00  7.6185072E-05  2.1006763E-05  7.9847716E-03  3.1285174E-04  5.3061367E-07  8.8168788E-10  1.8530191E-03  2.7822823E-06  6.985E-06  0.6783  4.513162   -4.873  0.349866  7.689568  0.2139989E+00  0.7723145E+00  8.8137167E-05  2.4275236E-05  8.1485903E-03  1.0604405E-04  1.4931453E-07  2.9299307E-10  1.7739135E-03  5.5104852E-06  1.034E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.537506  0.0000000E+00  0.0000000000E+00
 77  0.213568519277925E+07   92.211157  6.302143  4.505276  0.6153947E+00  0.3709054E+00  7.6425454E-05  2.1075958E-05  7.9986112E-03  2.9665621E-04  5.0157901E-07  8.3590975E-10  1.8524382E-03  2.7939809E-06  6.948E-06  0.6762  4.505276   -4.891  0.353182  7.690609  0.2072776E+00  0.7790356E+00  8.8265859E-05  2.4317278E-05  8.1487058E-03  1.0568950E-04  1.4848787E-07  2.9134539E-10  1.7725334E-03  5.6160163E-06  1.014E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.539965  0.0000000E+00  0.0000000000E+00
 78  0.215557736286748E+07   91.961720  6.303689  4.497182  0.6125698E+00  0.3737321E+00  7.6620045E-05  2.1132324E-05  8.0110745E-03  2.8210728E-04  4.7577626E-07  7.9477614E-10  1.8518904E-03  2.8051667E-06  6.904E-06  0.6740  4.497182   -4.912  0.356509  7.691661  0.2006037E+00  0.7857094E+00  8.8539974E-05  2.4393720E-05  8.1486199E-03  1.0532918E-04  1.4743768E-07  2.9023106E-10  1.7711589E-03  5.7240411E-06  9.947E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.542410  0.0000000E+00  0.0000000000E+00
 79  0.217566882032150E+07   91.722500  6.305291  4.488327  0.6098927E+00  0.3764106E+00  7.6695250E-05  2.1154952E-05  8.0209826E-03  2.7067334E-04  4.5653897E-07  7.6240974E-10  1.8513728E-03  2.8161533E-06  6.849E-06  0.6716  4.488327   -4.936  0.359978  7.692765  0.1937993E+00  0.7925137E+00  8.8811689E-05  2.4468987E-05  8.1485523E-03  1.0495268E-04  1.4639291E-07  2.8909401E-10  1.7697532E-03  5.8395376E-06  9.755E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.544928  0.0000000E+00  0.0000000000E+00
 80  0.219512133322764E+07   91.504305  6.306898  4.478965  0.6074114E+00  0.3788931E+00  7.6742807E-05  2.1169785E-05  8.0297625E-03  2.6057293E-04  4.3979276E-07  7.3380929E-10  1.8508934E-03  2.8264162E-06  6.792E-06  0.6693  4.478965   -4.964  0.363452  7.693877  0.1871488E+00  0.7991641E+00  8.9074608E-05  2.4540893E-05  8.1484992E-03  1.0457525E-04  1.4541038E-07  2.8805187E-10  1.7683749E-03  5.9578473E-06  9.572E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.547409  0.0000000E+00  0.0000000000E+00
 81  0.221476960571096E+07   91.299375  6.308568  4.468320  0.6050362E+00  0.3812694E+00  7.6785586E-05  2.1183457E-05  8.0380776E-03  2.5101055E-04  4.2395586E-07  7.0673286E-10  1.8504345E-03  2.8362537E-06  6.729E-06  0.6669  4.468320   -4.999  0.367057  7.695040  0.1803686E+00  0.8059442E+00  8.9376619E-05  2.4625149E-05  8.1484028E-03  1.0418021E-04  1.4429844E-07  2.8682214E-10  1.7669650E-03  6.0848885E-06  9.391E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.549937  0.0000000E+00  0.0000000000E+00
 82  0.223383111076321E+07   91.115819  6.310236  4.458192  0.6028751E+00  0.3834315E+00  7.6823914E-05  2.1195782E-05  8.0456238E-03  2.4233322E-04  4.0958855E-07  6.8216262E-10  1.8500171E-03  2.8452074E-06  6.665E-06  0.6645  4.458192   -5.035  0.370679  7.696214  0.1737310E+00  0.8125816E+00  8.9682629E-05  2.4710535E-05  8.1483025E-03  1.0378293E-04  1.4318532E-07  2.8558141E-10  1.7655799E-03  6.2159578E-06  9.218E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.552420  0.0000000E+00  0.0000000000E+00
