147  0.155285842024329E+08   11.939682  4.385085  4.267911  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.267911   -7.893  2.745808  7.933351  0.0000000E+00  0.9863214E+00  1.1747727E-04  3.1183512E-05  8.0942209E-03  1.2031088E-04  1.5334439E-07  1.6986355E-10  1.7955635E-03  1.9730798E-05  3.791E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053746  0.0000000E+00  0.0000000000E+00
148  0.155297332095155E+08   11.939667  4.385531  4.261263  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.261263   -7.888  2.775629  7.941381  0.0000000E+00  0.9863213E+00  1.1751458E-04  3.0636950E-05  8.0940118E-03  1.2098612E-04  1.5346528E-07  1.3447870E-10  1.7955557E-03  1.9730913E-05  3.754E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053802  0.0000000E+00  0.0000000000E+00
149  0.155303077130567E+08   11.939660  4.385670  4.257869  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.257869   -7.886  2.790363  7.945384  0.0000000E+00  0.9863212E+00  1.1754120E-04  3.0248864E-05  8.0938625E-03  1.2146607E-04  1.5355535E-07  1.1263868E-10  1.7955501E-03  1.9730996E-05  3.728E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053819  0.0000000E+00  0.0000000000E+00
150  0.155314567201393E+08   11.939645  4.385838  4.250889  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.250889   -7.881  2.819717  7.953497  0.0000000E+00  0.9863209E+00  1.1761836E-04  2.9132588E-05  8.0934288E-03  1.2284888E-04  1.5382925E-07  6.6298742E-11  1.7955341E-03  1.9731235E-05  3.657E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053840  0.0000000E+00  0.0000000000E+00
151  0.155320312236805E+08   11.939637  4.385823  4.247318  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.247318   -7.879  2.834341  7.957606  0.0000000E+00  0.9863207E+00  1.1767201E-04  2.8365233E-05  8.0931292E-03  1.2380143E-04  1.5402782E-07  4.6800130E-11  1.7955230E-03  1.9731401E-05  3.610E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053838  0.0000000E+00  0.0000000000E+00
152  0.155326057272218E+08   11.939630  4.385750  4.243692  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.243692   -7.877  2.848813  7.961679  0.0000000E+00  0.9863204E+00  1.1773800E-04  2.7432588E-05  8.0927642E-03  1.2496131E-04  1.5427860E-07  3.2289499E-11  1.7955095E-03  1.9731605E-05  3.554E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053829  0.0000000E+00  0.0000000000E+00
153  0.155337547343043E+08   11.939614  4.385434  4.236228  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.236228   -7.872  2.877674  7.969934  0.0000000E+00  0.9863197E+00  1.1791794E-04  2.4953485E-05  8.0917862E-03  1.2805584E-04  1.5498963E-07  1.8803402E-11  1.7954736E-03  1.9732155E-05  3.409E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053790  0.0000000E+00  0.0000000000E+00
154  0.155343292378456E+08   11.939606  4.385194  4.232356  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.232356   -7.870  2.891925  7.974032  0.0000000E+00  0.9863193E+00  1.1803752E-04  2.3354672E-05  8.0911495E-03  1.3006042E-04  1.5547943E-07  1.8350205E-11  1.7954503E-03  1.9732517E-05  3.320E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053760  0.0000000E+00  0.0000000000E+00
155  0.155354782449282E+08   11.939591  4.384538  4.224458  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.224458   -7.865  2.920383  7.982346  0.0000000E+00  0.9863182E+00  1.1834875E-04  1.9352719E-05  8.0895367E-03  1.3510883E-04  1.5680609E-07  2.5062273E-11  1.7953916E-03  1.9733449E-05  3.105E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053679  0.0000000E+00  0.0000000000E+00
156  0.155360527484694E+08   11.939583  4.384135  4.220410  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.220410   -7.863  2.934511  7.986514  0.0000000E+00  0.9863176E+00  1.1854187E-04  1.6971170E-05  8.0885680E-03  1.3813428E-04  1.5766240E-07  3.2395170E-11  1.7953565E-03  1.9734020E-05  2.985E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053629  0.0000000E+00  0.0000000000E+00
157  0.155372017555520E+08   11.939567  4.383116  4.212007  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.212007   -7.857  2.962725  7.994954  0.0000000E+00  0.9863162E+00  1.1898990E-04  1.1703078E-05  8.0864236E-03  1.4488377E-04  1.5973664E-07  6.0899192E-11  1.7952780E-03  1.9735332E-05  2.733E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053504  0.0000000E+00  0.0000000000E+00
158  0.155377762590932E+08   11.939559  4.382527  4.207661  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.207661   -7.854  2.976729  7.999177  0.0000000E+00  0.9863154E+00  1.1922727E-04  9.0417249E-06  8.0853619E-03  1.4832363E-04  1.6088227E-07  8.8987740E-11  1.7952380E-03  1.9736020E-05  2.613E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053431  0.0000000E+00  0.0000000000E+00
159  0.155383507626345E+08   11.939551  4.381888  4.203235  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.203235   -7.851  2.990759  8.003472  0.0000000E+00  0.9863148E+00  1.1945379E-04  6.5932605E-06  8.0844301E-03  1.5150495E-04  1.6198646E-07  1.3850420E-10  1.7952010E-03  1.9736667E-05  2.507E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053353  0.0000000E+00  0.0000000000E+00
160  0.155394997697171E+08   11.939534  4.380386  4.194068  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.194068   -7.845  3.018532  8.012041  0.0000000E+00  0.9863137E+00  1.1982141E-04  2.8280821E-06  8.0832331E-03  1.5642380E-04  1.6377050E-07  4.0687927E-10  1.7951438E-03  1.9737688E-05  2.351E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053168  0.0000000E+00  0.0000000000E+00
161  0.155400742732583E+08   11.939526  4.379513  4.189293  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.189293   -7.842  3.032447  8.016380  0.0000000E+00  0.9863134E+00  1.1994794E-04  1.6179322E-06  8.0830241E-03  1.5800990E-04  1.6436452E-07  7.7246521E-10  1.7951253E-03  1.9738021E-05  2.302E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053062  0.0000000E+00  0.0000000000E+00
162  0.155412232803409E+08   11.939509  4.377575  4.179438  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.179438   -7.834  3.060051  8.025009  0.0000000E+00  0.9863130E+00  1.2009884E-04  3.7458157E-07  8.0832594E-03  1.5963931E-04  1.6497845E-07  3.3893163E-09  1.7951064E-03  1.9738366E-05  2.251E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.052826  0.0000000E+00  0.0000000000E+00
163  0.155417977838821E+08   11.939501  4.376453  4.174295  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.174295   -7.831  3.073887  8.029386  0.0000000E+00  0.9863129E+00  1.2014570E-04  1.4628598E-07  8.0835756E-03  1.5993740E-04  1.6508654E-07  7.6686665E-09  1.7951029E-03  1.9738429E-05  2.241E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.052689  0.0000000E+00  0.0000000000E+00
164  0.155428893406106E+08   11.939485  4.374071  4.164114  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.164114   -7.823  3.099974  8.037669  0.0000000E+00  0.9863128E+00  1.2024507E-04  1.4764615E-08  8.0842703E-03  1.6010793E-04  1.6514023E-07  3.5279426E-08  1.7951010E-03  1.9738465E-05  2.234E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.052401  0.0000000E+00  0.0000000000E+00
165  0.155434063937977E+08   11.939477  4.372830  4.159162  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.159162   -7.819  3.112368  8.041653  0.0000000E+00  0.9863127E+00  1.2032208E-04  3.7768261E-09  8.0845836E-03  1.6012204E-04  1.6514206E-07  6.7019933E-08  1.7951008E-03  1.9738468E-05  2.232E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.052252  0.0000000E+00  0.0000000000E+00
166  0.155444405001720E+08   11.939461  4.369999  4.148781  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.148781   -7.810  3.136952  8.049578  0.0000000E+00  0.9863124E+00  1.2059189E-04  1.4852983E-10  8.0851154E-03  1.6012686E-04  1.6513838E-07  1.9178716E-07  1.7951008E-03  1.9738474E-05  2.230E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.051912  0.0000000E+00  0.0000000000E+00
167  0.155449575533591E+08   11.939453  4.368410  4.143362  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.143362   -7.806  3.149009  8.053442  0.0000000E+00  0.9863122E+00  1.2082178E-04  2.2601928E-11  8.0853164E-03  1.6012719E-04  1.6513514E-07  3.0375402E-07  1.7951008E-03  1.9738480E-05  2.229E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.051723  0.0000000E+00  0.0000000000E+00
168  0.155459916597334E+08   11.939436  4.364884  4.132002  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.132002   -7.796  3.173367  8.061387  0.0000000E+00  0.9863113E+00  1.2164731E-04  3.0238510E-13  8.0855133E-03  1.6012769E-04  1.6512533E-07  7.2759644E-07  1.7951008E-03  1.9738529E-05  2.227E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.051305  0.0000000E+00  0.0000000000E+00
169  0.155465087129206E+08   11.939428  4.362957  4.126087  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.126087   -7.791  3.185518  8.065381  0.0000000E+00  0.9863105E+00  1.2236753E-04  2.9377116E-14  8.0854520E-03  1.6012802E-04  1.6511800E-07  1.1153648E-06  1.7951008E-03  1.9738603E-05  2.226E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.051078  0.0000000E+00  0.0000000000E+00
170  0.155475428192948E+08   11.939411  4.358746  4.113691  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.113691   -7.780  3.209812  8.073450  0.0000000E+00  0.9863075E+00  1.2501112E-04  2.2357737E-15  8.0847190E-03  1.6012897E-04  1.6509546E-07  2.6222596E-06  1.7951008E-03  1.9739138E-05  2.223E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.050585  0.0000000E+00  0.0000000000E+00
171  0.155483701043943E+08   11.939397  4.355019  4.103131  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.103131   -7.770  3.229284  8.080015  0.0000000E+00  0.9863028E+00  1.2913400E-04  1.2961486E-15  8.0830917E-03  1.6013012E-04  1.6506631E-07  5.1209254E-06  1.7951008E-03  1.9740772E-05  2.222E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.050152  0.0000000E+00  0.0000000000E+00
172  0.155491973894937E+08   11.939383  4.350865  4.092050  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.092050   -7.759  3.248562  8.086568  0.0000000E+00  0.9862944E+00  1.3645784E-04  8.1257044E-16  8.0797337E-03  1.6013181E-04  1.6502154E-07  9.8039608E-06  1.7951009E-03  1.9746251E-05  2.220E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.049675  0.0000000E+00  0.0000000000E+00
173  0.155500246745931E+08   11.939368  4.346286  4.080250  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.080250   -7.747  3.267724  8.093189  0.0000000E+00  0.9862795E+00  1.4939605E-04  5.5229290E-16  8.0731904E-03  1.6013440E-04  1.6495280E-07  1.8538055E-05  1.7951009E-03  1.9764325E-05  2.218E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.049154  0.0000000E+00  0.0000000000E+00
174  0.155508519596926E+08   11.939353  4.341172  4.067655  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.067655   -7.733  3.286691  8.099901  0.0000000E+00  0.9862527E+00  1.7254378E-04  4.2441789E-16  8.0605317E-03  1.6013859E-04  1.6484617E-07  3.5069576E-05  1.7951010E-03  1.9824702E-05  2.216E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.048579  0.0000000E+00  0.0000000000E+00
175  0.155516792447920E+08   11.939337  4.335537  4.054234  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.054234   -7.718  3.305323  8.106751  0.0000000E+00  0.9862035E+00  2.1461864E-04  3.8617281E-16  8.0358394E-03  1.6014594E-04  1.6467866E-07  6.6925264E-05  1.7951012E-03  2.0031540E-05  2.214E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.047953  0.0000000E+00  0.0000000000E+00
176  0.155523410728715E+08   11.939324  4.330634  4.042781  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.042781   -7.704  3.319932  8.112447  0.0000000E+00  0.9861364E+00  2.7146918E-04  4.1787381E-16  8.0004698E-03  1.6015612E-04  1.6447915E-07  1.1221743E-04  1.7951014E-03  2.0505934E-05  2.213E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.047414  0.0000000E+00  0.0000000000E+00
177  0.155533338149908E+08   11.939304  4.322443  4.024416  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.024416   -7.681  3.340652  8.121471  0.0000000E+00  0.9859491E+00  4.2843562E-04  5.8615250E-16  7.8963625E-03  1.6018855E-04  1.6399793E-07  2.4423679E-04  1.7951018E-03  2.3088914E-05  2.211E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.046529  0.0000000E+00  0.0000000000E+00
178  0.155539956430704E+08   11.939290  4.316330  4.011150  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0000  4.011150   -7.664  3.353226  8.128134  0.0000000E+00  0.9857178E+00  6.1948073E-04  8.3921715E-16  7.7596111E-03  1.6023706E-04  1.6347776E-07  4.1545961E-04  1.7951023E-03  2.8920640E-05  2.210E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045878  0.0000000E+00  0.0000000000E+00
179  0.155549883851897E+08   11.939266  4.306060  3.989379  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0023  3.989379   -7.564  3.369173  8.139184  0.0000000E+00  0.9856564E+00  6.6828238E-04  9.0422241E-16  7.7170956E-03  1.6026288E-04  1.6321129E-07  4.6721633E-04  1.7951021E-03  3.2301944E-05  2.207E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044806  0.0000000E+00  0.0000000000E+00
180  0.155556833046732E+08   11.939246  4.298129  3.972857  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0054  3.972857   -7.540  3.379064  8.146690  0.0000000E+00  0.9856540E+00  6.6774237E-04  9.0759439E-16  7.7080827E-03  1.6025486E-04  1.6318951E-07  4.7714174E-04  1.7951022E-03  3.4258222E-05  2.206E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043995  0.0000000E+00  0.0000000000E+00
181  0.155563782241567E+08   11.939225  4.289425  3.954949  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0104  3.954949   -7.513  3.386543  8.154120  0.0000000E+00  0.9856560E+00  6.6133198E-04  8.7157501E-16  7.6950734E-03  1.6022404E-04  1.6312854E-07  4.9126843E-04  1.7951024E-03  3.7407085E-05  2.205E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043123  0.0000000E+00  0.0000000000E+00
182  0.155573047834681E+08   11.939195  4.276262  3.928683  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0140  3.928683   -7.472  3.391776  8.163393  0.0000000E+00  0.9854232E+00  8.4097139E-04  1.0965688E-15  7.5220394E-03  1.6024108E-04  1.6256791E-07  6.9804558E-04  1.7951033E-03  5.6767635E-05  2.204E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.041835  0.0000000E+00  0.0000000000E+00
183  0.155580460309172E+08   11.939169  4.264408  3.905400  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0240  3.905400   -7.435  3.391969  8.169479  0.0000000E+00  0.9854911E+00  7.7674560E-04  9.3435849E-16  7.5408203E-03  1.6011325E-04  1.6210779E-07  6.6846233E-04  1.7951044E-03  6.3588515E-05  2.205E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040709  0.0000000E+00  0.0000000000E+00
184  0.155589725902286E+08   11.939132  4.247375  3.872597  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0349  3.872597   -7.379  3.386616  8.175222  0.0000000E+00  0.9850542E+00  1.1113974E-03  1.3080668E-15  7.2155113E-03  1.6019564E-04  1.6115992E-07  1.0465430E-03  1.7951056E-03  1.1306452E-04  2.204E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.039143  0.0000000E+00  0.0000000000E+00
185  0.155596767753052E+08   11.939100  4.232078  3.844092  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0357  3.844092   -7.331  3.379525  8.178235  0.0000000E+00  0.9847127E+00  1.3687323E-03  1.6599359E-15  6.9550354E-03  1.6021819E-04  1.6012751E-07  1.3408616E-03  1.7951072E-03  1.6326371E-04  2.205E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.037789  0.0000000E+00  0.0000000000E+00
