131  0.356144563397735E+07   36.161585  5.913381  4.298081  0.4905214E+00  0.4957920E+00  5.6095352E-05  1.6718042E-05  8.1699175E-03  1.3357193E-04  2.6207484E-07  3.2159074E-10  1.8352065E-03  2.1773934E-06  2.771E-06  0.3384  4.298081   -3.438  1.937590  8.116819  0.0000000E+00  0.9863192E+00  1.4940612E-04  3.0673680E-05  8.0713189E-03  1.0061874E-04  1.7461542E-07  1.2585744E-09  1.7437695E-03  1.6097894E-05  2.782E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.519038  0.0000000E+00  0.0000000000E+00
132  0.356155124718705E+07   36.123721  5.914113  4.281138  0.4892177E+00  0.4970956E+00  5.6057228E-05  1.6707122E-05  8.1702514E-03  1.3325533E-04  2.6130271E-07  3.2039994E-10  1.8349878E-03  2.1827310E-06  2.777E-06  0.3363  4.281138   -3.445  1.953859  8.121655  0.0000000E+00  0.9863187E+00  1.4962305E-04  2.8656716E-05  8.0703029E-03  1.0316199E-04  1.7516542E-07  1.7040797E-09  1.7437414E-03  1.6097839E-05  2.700E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.520004  0.0000000E+00  0.0000000000E+00
133  0.356155124718705E+07   36.123721  5.914113  4.281138  0.4892177E+00  0.4970956E+00  5.6057228E-05  1.6707122E-05  8.1702514E-03  1.3325533E-04  2.6130271E-07  3.2039994E-10  1.8349878E-03  2.1827310E-06  2.777E-06  0.3363  4.281138   -3.445  1.953859  8.121655  0.0000000E+00  0.9863187E+00  1.4962305E-04  2.8656716E-05  8.0703029E-03  1.0316199E-04  1.7516542E-07  1.7040797E-09  1.7437414E-03  1.6097839E-05  2.700E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.520004  0.0000000E+00  0.0000000000E+00
134  0.356165686039675E+07   36.087490  5.915202  4.258698  0.4880467E+00  0.4982667E+00  5.6017716E-05  1.6695541E-05  8.1705466E-03  1.3298550E-04  2.6064364E-07  3.1933604E-10  1.8347912E-03  2.1874964E-06  2.782E-06  0.3319  4.258698   -3.465  1.968588  8.125935  0.0000000E+00  0.9863181E+00  1.4986817E-04  2.6460574E-05  8.0691859E-03  1.0593746E-04  1.7577127E-07  2.3374103E-09  1.7437107E-03  1.6097788E-05  2.615E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.521422  0.0000000E+00  0.0000000000E+00
135  0.356176247360645E+07   36.053375  5.916470  4.231965  0.4868329E+00  0.4994805E+00  5.5985004E-05  1.6686311E-05  8.1708600E-03  1.3268304E-04  2.5990650E-07  3.1822428E-10  1.8345875E-03  2.1924815E-06  2.787E-06  0.3281  4.231965   -3.491  1.985403  8.130997  0.0000000E+00  0.9863175E+00  1.5015301E-04  2.4012816E-05  8.0679253E-03  1.0903717E-04  1.7644876E-07  3.3785643E-09  1.7436764E-03  1.6097740E-05  2.524E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.523014  0.0000000E+00  0.0000000000E+00
136  0.356180471889033E+07   36.040160  5.917018  4.220299  0.4863769E+00  0.4999365E+00  5.5972714E-05  1.6682844E-05  8.1709777E-03  1.3256940E-04  2.5962956E-07  3.1780660E-10  1.8345111E-03  2.1943544E-06  2.789E-06  0.3329  4.220299   -3.505  1.991731  8.132877  0.0000000E+00  0.9863171E+00  1.5029238E-04  2.2808014E-05  8.0673083E-03  1.1055528E-04  1.7675945E-07  4.5324877E-09  1.7436597E-03  1.6097712E-05  2.477E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.523706  0.0000000E+00  0.0000000000E+00
137  0.356188920945809E+07   36.014783  5.918167  4.194488  0.4855519E+00  0.5007615E+00  5.5946459E-05  1.6675216E-05  8.1711871E-03  1.3237495E-04  2.5915490E-07  3.1705538E-10  1.8343726E-03  2.1977202E-06  2.793E-06  0.3247  4.194488   -3.528  2.004290  8.136610  0.0000000E+00  0.9863165E+00  1.5060869E-04  2.0194732E-05  8.0659552E-03  1.1385762E-04  1.7744290E-07  5.9921789E-09  1.7436232E-03  1.6097664E-05  2.381E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.525173  0.0000000E+00  0.0000000000E+00
138  0.356201594530973E+07   35.979821  5.920115  4.146531  0.4845096E+00  0.5018038E+00  5.5897221E-05  1.6660170E-05  8.1714373E-03  1.3217365E-04  2.5866050E-07  3.1612383E-10  1.8341973E-03  2.2018837E-06  2.797E-06  0.3197  4.146531   -3.575  2.021609  8.141657  0.0000000E+00  0.9863154E+00  1.5110331E-04  1.6284401E-05  8.0639161E-03  1.1880555E-04  1.7844506E-07  1.0202733E-08  1.7435685E-03  1.6097613E-05  2.244E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.527675  0.0000000E+00  0.0000000000E+00
139  0.356210043587749E+07   35.958791  5.921386  4.106724  0.4839052E+00  0.5024082E+00  5.5868673E-05  1.6651446E-05  8.1715824E-03  1.3205694E-04  2.5837383E-07  3.1558371E-10  1.8340957E-03  2.2042978E-06  2.799E-06  0.3102  4.106724   -3.615  2.034693  8.145600  0.0000000E+00  0.9863148E+00  1.5144561E-04  1.3711327E-05  8.0625576E-03  1.2206199E-04  1.7907034E-07  1.6505523E-08  1.7435324E-03  1.6097591E-05  2.158E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.529316  0.0000000E+00  0.0000000000E+00
140  0.356218492644525E+07   35.939836  5.922686  4.058589  0.4833457E+00  0.5029676E+00  5.5842244E-05  1.6643370E-05  8.1717167E-03  1.3194889E-04  2.5810845E-07  3.1508369E-10  1.8340016E-03  2.2065326E-06  2.801E-06  0.3214  4.058589   -3.662  2.047684  8.149514  0.0000000E+00  0.9863141E+00  1.5176430E-04  1.1414571E-05  8.0613269E-03  1.2496529E-04  1.7958281E-07  3.0419759E-08  1.7435003E-03  1.6097581E-05  2.083E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.530982  0.0000000E+00  0.0000000000E+00
141  0.356225251889946E+07   35.926109  5.923773  4.011710  0.4829491E+00  0.5033643E+00  5.5823508E-05  1.6637644E-05  8.1718119E-03  1.3187229E-04  2.5792032E-07  3.1472922E-10  1.8339349E-03  2.2081169E-06  2.803E-06  0.3018  4.011710   -3.710  2.058075  8.152652  0.0000000E+00  0.9863135E+00  1.5210811E-04  8.9803238E-06  8.0600085E-03  1.2803496E-04  1.8008636E-07  4.7475290E-08  1.7434664E-03  1.6097571E-05  2.005E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.532374  0.0000000E+00  0.0000000000E+00
142  0.356233700946722E+07   35.911214  5.925018  3.941163  0.4825055E+00  0.5038079E+00  5.5802552E-05  1.6631241E-05  8.1719184E-03  1.3178662E-04  2.5770989E-07  3.1433274E-10  1.8338603E-03  2.2098889E-06  2.804E-06  0.3221  3.941163   -3.783  2.071083  8.156585  0.0000000E+00  0.9863129E+00  1.5245205E-04  6.6583070E-06  8.0587136E-03  1.3095366E-04  1.8048411E-07  9.8614408E-08  1.7434341E-03  1.6097575E-05  1.933E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.533965  0.0000000E+00  0.0000000000E+00
143  0.356241305097821E+07   35.899184  5.926070  3.882992  0.4821534E+00  0.5041599E+00  5.5785922E-05  1.6626158E-05  8.1720029E-03  1.3171863E-04  2.5754290E-07  3.1401810E-10  1.8338011E-03  2.2112951E-06  2.805E-06  0.2920  3.882992   -3.865  2.082775  8.160127  0.0000000E+00  0.9863122E+00  1.5279166E-04  4.4049586E-06  8.0573999E-03  1.3377350E-04  1.8078423E-07  1.9608554E-07  1.7434029E-03  1.6097589E-05  1.865E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.535311  0.0000000E+00  0.0000000000E+00
144  0.356250599060274E+07   35.884760  5.926946  3.865912  0.4817386E+00  0.5045747E+00  5.5766327E-05  1.6620171E-05  8.1721024E-03  1.3163852E-04  2.5734615E-07  3.1364738E-10  1.8337313E-03  2.2129520E-06  2.807E-06  0.1919  3.865912   -3.781  2.097058  8.164461  0.0000000E+00  0.9863117E+00  1.5303670E-04  2.7535982E-06  8.0562424E-03  1.3582254E-04  1.8088009E-07  4.8250908E-07  1.7433803E-03  1.6097637E-05  1.817E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.536458  0.0000000E+00  0.0000000000E+00
145  0.356259208649129E+07   35.864040  5.928186  3.856825  0.4810346E+00  0.5052787E+00  5.5757711E-05  1.6617913E-05  8.1722323E-03  1.3150482E-04  2.5690501E-07  3.1310624E-10  1.8336129E-03  2.2157994E-06  2.810E-06  0.3193  3.856825   -3.252  2.110348  8.168498  0.0000000E+00  0.9863113E+00  1.5319422E-04  1.6245526E-06  8.0551803E-03  1.3722117E-04  1.8093345E-07  1.0362734E-06  1.7433648E-03  1.6097757E-05  1.785E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.538046  0.0000000E+00  0.0000000000E+00
146  0.356268632727057E+07   35.811235  5.928783  3.855332  0.4791338E+00  0.5071796E+00  5.5762308E-05  1.6620757E-05  8.1725386E-03  1.3114636E-04  2.5559263E-07  3.1174464E-10  1.8332932E-03  2.2235278E-06  2.817E-06  0.2846  3.855332   -3.248  2.124822  8.172899  0.0000000E+00  0.9863106E+00  1.5332457E-04  7.7097814E-07  8.0536493E-03  1.3827557E-04  1.8095252E-07  2.4450489E-06  1.7433531E-03  1.6098258E-05  1.761E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.538888  0.0000000E+00  0.0000000000E+00
147  0.356276614635484E+07   35.765498  5.929553  3.853878  0.4773872E+00  0.5089261E+00  5.5785807E-05  1.6629555E-05  8.1727894E-03  1.3081876E-04  2.5430290E-07  3.1056243E-10  1.8329994E-03  2.2306564E-06  2.824E-06  0.2855  3.853878   -3.238  2.137137  8.176651  0.0000000E+00  0.9863101E+00  1.5340882E-04  4.3974799E-07  8.0521711E-03  1.3868406E-04  1.8095371E-07  4.1957799E-06  1.7433486E-03  1.6099286E-05  1.751E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.539897  0.0000000E+00  0.0000000000E+00
148  0.356286267175907E+07   35.708752  5.930622  3.851986  0.4752024E+00  0.5111109E+00  5.5821155E-05  1.6642469E-05  8.1730937E-03  1.3040950E-04  2.5266363E-07  3.0910484E-10  1.8326319E-03  2.2395825E-06  2.833E-06  0.3068  3.851986   -3.226  2.152073  8.181213  0.0000000E+00  0.9863092E+00  1.5353345E-04  2.1044088E-07  8.0496882E-03  1.3896675E-04  1.8095089E-07  7.3721364E-06  1.7433455E-03  1.6102181E-05  1.745E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.541286  0.0000000E+00  0.0000000000E+00
149  0.356295678402820E+07   35.651722  5.931722  3.849978  0.4733240E+00  0.5129894E+00  5.5791530E-05  1.6634186E-05  8.1734164E-03  1.3009139E-04  2.5156857E-07  3.0770703E-10  1.8323155E-03  2.2471152E-06  2.840E-06  0.3051  3.849978   -3.213  2.166645  8.185676  0.0000000E+00  0.9863079E+00  1.5371004E-04  9.8039320E-08  8.0459167E-03  1.3910531E-04  1.8094466E-07  1.2323738E-05  1.7433440E-03  1.6109882E-05  1.742E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.542835  0.0000000E+00  0.0000000000E+00
150  0.356306030752424E+07   35.586854  5.932974  3.847576  0.4714345E+00  0.5148788E+00  5.5700234E-05  1.6605993E-05  8.1738045E-03  1.2980508E-04  2.5078790E-07  3.0615118E-10  1.8319970E-03  2.2545482E-06  2.847E-06  0.3143  3.847576   -3.198  2.182665  8.190595  0.0000000E+00  0.9863058E+00  1.5398658E-04  4.1047139E-08  8.0397558E-03  1.3917563E-04  1.8093478E-07  2.0409609E-05  1.7433432E-03  1.6130050E-05  1.740E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.544695  0.0000000E+00  0.0000000000E+00
151  0.356314187149082E+07   35.533985  5.934013  3.845632  0.4699234E+00  0.5163899E+00  5.5624579E-05  1.6582593E-05  8.1741176E-03  1.2957754E-04  2.5017730E-07  3.0490041E-10  1.8317422E-03  2.2604867E-06  2.853E-06  0.3028  3.845632   -3.185  2.195211  8.194454  0.0000000E+00  0.9863035E+00  1.5427546E-04  2.1907718E-08  8.0331263E-03  1.3919932E-04  1.8092489E-07  2.9064732E-05  1.7433430E-03  1.6162618E-05  1.739E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.546250  0.0000000E+00  0.0000000000E+00
152  0.356322343545739E+07   35.479548  5.935120  3.843731  0.4680975E+00  0.5182157E+00  5.5552957E-05  1.6559952E-05  8.1744621E-03  1.2930763E-04  2.4968930E-07  3.0364590E-10  1.8314343E-03  2.2676805E-06  2.860E-06  0.3047  3.843731   -3.172  2.207789  8.198334  0.0000000E+00  0.9863004E+00  1.5467642E-04  1.0329474E-08  8.0237148E-03  1.3921374E-04  1.8091174E-07  4.1289951E-05  1.7433428E-03  1.6223253E-05  1.739E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.547804  0.0000000E+00  0.0000000000E+00
153  0.356332946861394E+07   35.406232  5.936578  3.841261  0.4653363E+00  0.5209770E+00  5.5463214E-05  1.6531021E-05  8.1749518E-03  1.2890370E-04  2.4917562E-07  3.0198368E-10  1.8309685E-03  2.2785778E-06  2.870E-06  0.3027  3.841261   -3.156  2.224050  8.203366  0.0000000E+00  0.9862944E+00  1.5543343E-04  4.0677867E-09  8.0055223E-03  1.3922173E-04  1.8088827E-07  6.4759079E-05  1.7433427E-03  1.6418632E-05  1.738E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.549747  0.0000000E+00  0.0000000000E+00
154  0.356338248519222E+07   35.368514  5.937277  3.840021  0.4639704E+00  0.5223428E+00  5.5415010E-05  1.6515549E-05  8.1751955E-03  1.2870880E-04  2.4890027E-07  3.0113694E-10  1.8307381E-03  2.2839501E-06  2.875E-06  0.3077  3.840021   -3.148  2.232114  8.205865  0.0000000E+00  0.9862903E+00  1.5593130E-04  2.4697189E-09  7.9933542E-03  1.3922387E-04  1.8087347E-07  8.0385688E-05  1.7433427E-03  1.6587904E-05  1.738E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.550706  0.0000000E+00  0.0000000000E+00
155  0.356348851834877E+07   35.291001  5.938386  3.837535  0.4614041E+00  0.5249091E+00  5.5308132E-05  1.6481516E-05  8.1756594E-03  1.2836353E-04  2.4829198E-07  2.9944117E-10  1.8303048E-03  2.2939663E-06  2.884E-06  0.3058  3.837535   -3.132  2.248038  8.210810  0.0000000E+00  0.9862794E+00  1.5725675E-04  8.3891048E-10  7.9604952E-03  1.3922630E-04  1.8083572E-07  1.2238575E-04  1.7433428E-03  1.7187982E-05  1.738E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.552358  0.0000000E+00  0.0000000000E+00
156  0.356355743990052E+07   35.238965  5.939554  3.836760  0.4599202E+00  0.5263930E+00  5.5228624E-05  1.6456447E-05  8.1759343E-03  1.2818663E-04  2.4784151E-07  2.9834678E-10  1.8300539E-03  2.2996738E-06  2.889E-06  0.3142  3.836760   -3.122  2.258188  8.213967  0.0000000E+00  0.9862705E+00  1.5834063E-04  5.5230553E-10  7.9334905E-03  1.3922697E-04  1.8080631E-07  1.5660298E-04  1.7433428E-03  1.7975620E-05  1.738E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.554099  0.0000000E+00  0.0000000000E+00
157  0.356369528300404E+07   35.133670  5.940879  3.835886  0.4565984E+00  0.5297147E+00  5.5107325E-05  1.6418285E-05  8.1764607E-03  1.2779469E-04  2.4681248E-07  2.9622984E-10  1.8294922E-03  2.3124457E-06  2.900E-06  0.3177  3.835886   -3.116  2.277889  8.220113  0.0000000E+00  0.9862450E+00  1.6138903E-04  8.4245864E-10  7.8572690E-03  1.3922744E-04  1.8072731E-07  2.5241814E-04  1.7433429E-03  2.0988791E-05  1.738E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.556190  0.0000000E+00  0.0000000000E+00
158  0.356376420455580E+07   35.080451  5.941629  3.835487  0.4544876E+00  0.5318255E+00  5.5099587E-05  1.6416001E-05  8.1766863E-03  1.2755060E-04  2.4613335E-07  2.9529193E-10  1.8291352E-03  2.3205560E-06  2.907E-06  0.3229  3.835487   -3.112  2.287398  8.223089  0.0000000E+00  0.9862273E+00  1.6351435E-04  4.2261484E-10  7.8043411E-03  1.3922850E-04  1.8067415E-07  3.1840685E-04  1.7433429E-03  2.3693808E-05  1.738E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.557188  0.0000000E+00  0.0000000000E+00
159  0.356383312610755E+07   35.026691  5.942737  3.835128  0.4523894E+00  0.5339237E+00  5.5087371E-05  1.6412281E-05  8.1769161E-03  1.2730954E-04  2.4546340E-07  2.9433652E-10  1.8287802E-03  2.3286151E-06  2.914E-06  0.3317  3.835128   -3.108  2.296657  8.225992  0.0000000E+00  0.9862092E+00  1.6567128E-04  2.6946615E-08  7.7507927E-03  1.3919625E-04  1.8062195E-07  3.8445881E-04  1.7433433E-03  2.7211299E-05  1.738E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.558662  0.0000000E+00  0.0000000000E+00
160  0.356392272412484E+07   34.955548  5.943884  3.834656  0.4499043E+00  0.5364087E+00  5.5033541E-05  1.6395259E-05  8.1772356E-03  1.2703777E-04  2.4471456E-07  2.9300398E-10  1.8283596E-03  2.3381371E-06  2.923E-06  0.3372  3.834656   -3.100  2.308073  8.229583  0.0000000E+00  0.9861773E+00  1.6955765E-04  2.4555879E-08  7.6583751E-03  1.3920009E-04  1.8053040E-07  4.9647374E-04  1.7433434E-03  3.5704647E-05  1.738E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.560318  0.0000000E+00  0.0000000000E+00
161  0.356401232214212E+07   34.883574  5.944561  3.834161  0.4478777E+00  0.5384353E+00  5.4911375E-05  1.6356294E-05  8.1775905E-03  1.2684343E-04  2.4419260E-07  2.9151768E-10  1.8280159E-03  2.3458564E-06  2.929E-06  0.3427  3.834161   -3.095  2.318805  8.232970  0.0000000E+00  0.9861385E+00  1.7435323E-04  2.8448338E-08  7.5473964E-03  1.3919636E-04  1.8042013E-07  6.2905103E-04  1.7433435E-03  4.8233334E-05  1.738E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.561565  0.0000000E+00  0.0000000000E+00
162  0.356410192015941E+07   34.811065  5.945485  3.833667  0.4455501E+00  0.5407628E+00  5.4817432E-05  1.6326292E-05  8.1779263E-03  1.2662246E-04  2.4356137E-07  2.9006851E-10  1.8276212E-03  2.3547279E-06  2.936E-06  0.3515  3.833667   -3.092  2.328568  8.236150  0.0000000E+00  0.9860921E+00  1.8013112E-04  2.2597992E-07  7.4170149E-03  1.3894157E-04  1.8019322E-07  7.8226039E-04  1.7433464E-03  6.6097788E-05  1.746E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.563026  0.0000000E+00  0.0000000000E+00
163  0.356419151817669E+07   34.737525  5.945165  3.832998  0.4444858E+00  0.5418271E+00  5.4817647E-05  1.6326307E-05  8.1780129E-03  1.2652348E-04  2.4324312E-07  2.8964592E-10  1.8274406E-03  2.3587901E-06  2.939E-06  0.3613  3.832998   -3.086  2.337494  8.238983  0.0000000E+00  0.9860425E+00  1.8642069E-04  5.7752649E-07  7.2802471E-03  1.3848194E-04  1.7983345E-07  9.3934277E-04  1.7433513E-03  8.9183912E-05  1.761E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.563387  0.0000000E+00  0.0000000000E+00
164  0.356428111619397E+07   34.664108  5.946057  3.832416  0.4418481E+00  0.5444647E+00  5.4812131E-05  1.6324381E-05  8.1782345E-03  1.2628064E-04  2.4246452E-07  2.8857037E-10  1.8269930E-03  2.3688565E-06  2.947E-06  0.3693  3.832416   -3.087  2.345575  8.241561  0.0000000E+00  0.9859819E+00  1.9434952E-04  4.9697342E-07  7.1161914E-03  1.3856932E-04  1.7955388E-07  1.1245446E-03  1.7433500E-03  1.2053718E-04  1.762E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.564709  0.0000000E+00  0.0000000000E+00
165  0.356435279460780E+07   34.604479  5.945879  3.831870  0.4410896E+00  0.5452233E+00  5.4787721E-05  1.6316480E-05  8.1783284E-03  1.2621583E-04  2.4226943E-07  2.8814602E-10  1.8268641E-03  2.3717471E-06  2.949E-06  0.3782  3.831870   -3.079  2.351404  8.243488  0.0000000E+00  0.9859265E+00  2.0107043E-04  4.2477314E-07  6.9596946E-03  1.3864609E-04  1.7930192E-07  1.3085023E-03  1.7433489E-03  1.4149508E-04  1.762E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.565152  0.0000000E+00  0.0000000000E+00
166  0.356446031222854E+07   34.515045  5.944917  3.830855  0.4398309E+00  0.5464820E+00  5.4756999E-05  1.6306532E-05  8.1784659E-03  1.2611216E-04  2.4191598E-07  2.8747507E-10  1.8266502E-03  2.3765999E-06  2.953E-06  0.3862  3.830855   -3.080  2.359248  8.246009  0.0000000E+00  0.9858312E+00  2.1296620E-04  2.1628280E-07  6.6948992E-03  1.3889196E-04  1.7894409E-07  1.6142599E-03  1.7433457E-03  1.8372660E-04  1.758E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.564869  0.0000000E+00  0.0000000000E+00
167  0.356454632632513E+07   34.442360  5.947414  3.830114  0.4375033E+00  0.5488095E+00  5.4719824E-05  1.6294477E-05  8.1786873E-03  1.2592415E-04  2.4121447E-07  2.8631190E-10  1.8262544E-03  2.3856495E-06  2.959E-06  0.3936  3.830114   -3.067  2.364578  8.247766  0.0000000E+00  0.9857558E+00  2.2237840E-04  3.0079151E-07  6.4879290E-03  1.3876362E-04  1.7853174E-07  1.8502008E-03  1.7433463E-03  2.2049538E-04  1.766E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.568405  0.0000000E+00  0.0000000000E+00
168  0.356463234042173E+07   34.366893  5.951773  3.829909  0.4318880E+00  0.5544248E+00  5.4622731E-05  1.6262891E-05  8.1792254E-03  1.2547910E-04  2.3955332E-07  2.8348944E-10  1.8252992E-03  2.4075147E-06  2.975E-06  0.4065  3.829909   -3.055  2.369352  8.249324  0.0000000E+00  0.9856768E+00  2.3253875E-04  5.2576493E-07  6.2754084E-03  1.3846403E-04  1.7811452E-07  2.0873243E-03  1.7433489E-03  2.6472870E-04  1.778E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.573152  0.0000000E+00  0.0000000000E+00
169  0.356471835451832E+07   34.289369  5.954705  3.829705  0.4275813E+00  0.5587314E+00  5.4488561E-05  1.6219065E-05  8.1797139E-03  1.2515464E-04  2.3846928E-07  2.8113256E-10  1.8245659E-03  2.4242188E-06  2.987E-06  0.4091  3.829705   -3.040  2.373381  8.250675  0.0000000E+00  0.9855843E+00  2.4475938E-04  1.8435194E-07  6.0304267E-03  1.3887535E-04  1.7776823E-07  2.3562038E-03  1.7433434E-03  3.2076519E-04  1.770E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.576599  0.0000000E+00  0.0000000000E+00
